"target_id","comparator_id","outcome_id","analysis_id","log_hazard_ratio","log_likelihood"
239,237,277,1,2.30258509299405,-1.1069110914828
239,237,283,1,-2.30258509299405,0
239,237,283,1,-1.79089951677315,-0.0589633956595321
239,237,283,1,-1.27921394055225,-0.150186422313807
239,237,283,1,-0.767528364331348,-0.285970756732298
239,237,283,1,-0.255842788110449,-0.478075330400154
239,237,283,1,0.25584278811045,-0.733918118510604
239,237,283,1,0.767528364331349,-1.05349912106365
239,237,283,1,1.27921394055225,-1.42940036286606
239,237,283,1,1.79089951677315,-1.84986291243268
239,237,283,1,2.30258509299405,-2.30258509299405
239,237,290,1,-2.30258509299405,-3.72267612581364
239,237,290,1,-2.0467423048836,-2.80969316799861
239,237,290,1,-1.79089951677315,-1.98973578394258
239,237,290,1,-1.5350567286627,-1.28221786056953
239,237,290,1,-1.27921394055225,-0.70843027599795
239,237,290,1,-1.0233711524418,-0.290679966168161
239,237,290,1,-0.767528364331348,-0.0509830767523223
239,237,290,1,-0.587786664902119,0
239,237,290,1,-0.421814726506284,-0.0449312327693168
239,237,290,1,-0.255842788110449,-0.182019226997811
239,237,290,1,-0.127921394055225,-0.352243174553674
239,237,290,1,2.22044604925031e-16,-0.579468671422095
239,237,290,1,0.127921394055225,-0.863928750774578
239,237,290,1,0.25584278811045,-1.20539037943961
239,237,290,1,0.383764182165675,-1.60316199467539
239,237,290,1,0.511685576220899,-2.0561156018081
239,237,290,1,0.639606970276124,-2.56272195375285
239,237,290,1,0.767528364331349,-3.12109653407771
239,237,290,1,1.0233711524418,-4.38416457593537
239,237,290,1,1.27921394055225,-5.82528603820695
239,237,290,1,1.5350567286627,-7.42244477522032
239,237,290,1,1.79089951677315,-9.15333385103518
239,237,290,1,2.0467423048836,-10.996662387533
239,237,290,1,2.30258509299405,-12.9330164977898
239,237,291,1,-2.30258509299405,-1.1069110914828
239,237,291,1,-1.79089951677315,-0.713152306580969
239,237,291,1,-1.27921394055225,-0.383912783668621
239,237,291,1,-0.767528364331348,-0.143795876284702
239,237,291,1,-0.255842788110449,-0.0163194473995163
239,237,291,1,0,0
239,237,291,1,0.25584278811045,-0.0163194473995165
239,237,291,1,0.767528364331349,-0.143795876284702
239,237,291,1,1.27921394055225,-0.383912783668621
239,237,291,1,1.79089951677315,-0.71315230658097
239,237,291,1,2.30258509299405,-1.1069110914828
239,237,292,1,-2.30258509299405,-12.7517835564767
239,237,292,1,-2.17466369893882,-11.4463599661853
239,237,292,1,-2.0467423048836,-10.1844486324251
239,237,292,1,-1.91882091082837,-8.97063455817598
239,237,292,1,-1.79089951677315,-7.8098095397314
239,237,292,1,-1.66297812271792,-6.7071496651171
239,237,292,1,-1.5350567286627,-5.66808075845252
239,237,292,1,-1.40713533460747,-4.6982303094611
239,237,292,1,-1.27921394055225,-3.80336482183374
239,237,292,1,-1.15129254649702,-2.98931211753199
239,237,292,1,-1.0233711524418,-2.26186895432303
239,237,292,1,-0.895449758386573,-1.62669533230227
239,237,292,1,-0.767528364331348,-1.08919802909832
239,237,292,1,-0.639606970276123,-0.654407122022715
239,237,292,1,-0.511685576220899,-0.326850402305944
239,237,292,1,-0.383764182165674,-0.110431511128382
239,237,292,1,-0.255842788110449,-0.00831817459446427
239,237,292,1,-0.207639364778243,0
239,237,292,1,-0.09176882655607,-0.0483144245098188
239,237,292,1,0.0241017116661032,-0.193708621332849
239,237,292,1,0.139972249888276,-0.436372678168077
239,237,292,1,0.25584278811045,-0.775846538925812
239,237,292,1,0.383764182165675,-1.2617240576254
